2026-03-18 10:00:00 | INFO | db_service | User login successful
2026-03-18 10:13:17 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:13:19 | INFO | db_service | Request completed in 120ms
2026-03-18 10:13:19 | ERROR | auth_service | Database unavailable
2026-03-18 10:13:20 | INFO | db_service | Connection pool size: 10
2026-03-18 10:13:21 | INFO | service_a | Health check passed
2026-03-18 10:13:23 | INFO | service_a | Config reloaded
2026-03-18 10:13:24 | INFO | service_c | Request completed in 85ms
2026-03-18 10:13:24 | ERROR | auth_service | Out of memory
2026-03-18 10:13:26 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:13:27 | ERROR | auth_service | Timeout occurred
2026-03-18 10:13:29 | WARN | service_b | High memory usage: 82%
2026-03-18 10:13:30 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 10:13:30 | INFO | db_service | Request completed in 120ms
2026-03-18 10:13:32 | INFO | service_b | Request completed in 120ms
2026-03-18 10:13:32 | WARN | service_a | Retry attempt 2
2026-03-18 10:13:34 | INFO | db_service | Request completed in 120ms
2026-03-18 10:13:35 | INFO | service_a | Connection pool size: 10
2026-03-18 10:13:35 | ERROR | db_service | Database unavailable
2026-03-18 10:13:35 | INFO | service_c | User login successful
2026-03-18 10:13:35 | ERROR | service_a | Database unavailable
2026-03-18 10:13:36 | ERROR | db_service | Database unavailable
2026-03-18 10:13:36 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:13:38 | WARN | service_a | Slow query detected: 320ms
2026-03-18 10:13:39 | INFO | service_b | Request completed in 85ms
2026-03-18 10:13:39 | INFO | db_service | Config reloaded
2026-03-18 10:13:39 | WARN | service_a | Circuit breaker half-open
2026-03-18 10:13:40 | WARN | db_service | High memory usage: 82%
2026-03-18 10:13:41 | WARN | service_a | High memory usage: 82%
2026-03-18 10:13:42 | ERROR | service_a | Out of memory
2026-03-18 10:13:42 | ERROR | service_a | Database unavailable
2026-03-18 10:13:43 | ERROR | service_a | Timeout occurred
2026-03-18 10:13:45 | INFO | service_a | Health check passed
2026-03-18 10:13:47 | WARN | service_b | Retry attempt 1
2026-03-18 10:13:49 | INFO | service_a | Health check passed
2026-03-18 10:13:50 | WARN | service_b | Slow query detected: 320ms
2026-03-18 10:13:52 | INFO | service_a | Config reloaded
2026-03-18 10:13:54 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:13:54 | INFO | service_b | Health check passed
2026-03-18 10:13:56 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:13:56 | INFO | service_b | Request completed in 85ms
2026-03-18 10:13:58 | INFO | service_a | Config reloaded
2026-03-18 10:14:00 | WARN | auth_service | High memory usage: 82%
2026-03-18 10:14:01 | INFO | service_b | Health check passed
2026-03-18 10:14:01 | INFO | service_a | Request completed in 85ms
2026-03-18 10:14:03 | INFO | service_b | Config reloaded
2026-03-18 10:14:03 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:14:05 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:14:06 | INFO | service_b | Config reloaded
2026-03-18 10:14:07 | ERROR | service_c | Connection refused
2026-03-18 10:14:07 | INFO | db_service | Config reloaded
2026-03-18 10:14:08 | INFO | service_a | Request completed in 85ms
2026-03-18 10:14:08 | ERROR | db_service | Null pointer exception
2026-03-18 10:14:09 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:14:09 | INFO | auth_service | Config reloaded
2026-03-18 10:14:10 | INFO | auth_service | Health check passed
2026-03-18 10:14:11 | INFO | db_service | Health check passed
2026-03-18 10:14:11 | ERROR | service_a | Connection refused
2026-03-18 10:14:12 | INFO | db_service | User login successful
2026-03-18 10:14:14 | INFO | service_a | Config reloaded
2026-03-18 10:14:16 | INFO | service_b | Request completed in 120ms
2026-03-18 10:14:16 | INFO | db_service | Connection pool size: 10
2026-03-18 10:14:18 | ERROR | service_b | Timeout occurred
2026-03-18 10:14:18 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:14:19 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:14:21 | INFO | service_a | Config reloaded
2026-03-18 10:14:22 | INFO | auth_service | Health check passed
2026-03-18 10:14:23 | INFO | service_c | Health check passed
2026-03-18 10:14:25 | ERROR | service_b | Timeout occurred
2026-03-18 10:14:26 | INFO | service_c | User login successful
2026-03-18 10:14:28 | WARN | auth_service | Retry attempt 2
2026-03-18 10:14:30 | INFO | service_a | User login successful
2026-03-18 10:14:30 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:14:32 | WARN | service_c | Retry attempt 1
2026-03-18 10:14:34 | ERROR | service_b | Timeout occurred
2026-03-18 10:14:34 | WARN | service_c | Retry attempt 2
2026-03-18 10:14:36 | INFO | service_a | Config reloaded
2026-03-18 10:14:36 | INFO | service_a | Health check passed
2026-03-18 10:14:37 | INFO | auth_service | Config reloaded
2026-03-18 10:14:37 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:14:37 | INFO | service_c | User login successful
2026-03-18 10:14:38 | INFO | service_c | User login successful
2026-03-18 10:14:40 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:14:42 | INFO | service_b | Request completed in 85ms
2026-03-18 10:14:42 | INFO | db_service | User login successful
2026-03-18 10:14:44 | INFO | service_c | Request completed in 85ms
2026-03-18 10:14:46 | WARN | service_a | High memory usage: 82%
2026-03-18 10:14:48 | INFO | db_service | Health check passed
2026-03-18 10:14:49 | INFO | db_service | Config reloaded
2026-03-18 10:14:50 | ERROR | auth_service | Connection refused
2026-03-18 10:14:51 | INFO | db_service | Config reloaded
2026-03-18 10:14:52 | ERROR | service_a | Null pointer exception
2026-03-18 10:14:52 | INFO | auth_service | Config reloaded
2026-03-18 10:14:52 | INFO | service_c | Health check passed
2026-03-18 10:14:54 | WARN | service_b | Retry attempt 2
2026-03-18 10:14:56 | INFO | service_a | User login successful
2026-03-18 10:14:58 | INFO | service_a | Config reloaded
2026-03-18 10:14:58 | INFO | db_service | User login successful
2026-03-18 10:14:58 | INFO | service_c | Health check passed
2026-03-18 10:14:59 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:15:01 | INFO | service_a | User login successful
2026-03-18 10:15:03 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:15:05 | WARN | db_service | Retry attempt 1
2026-03-18 10:15:07 | INFO | db_service | Connection pool size: 10
2026-03-18 10:15:07 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:15:08 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:15:09 | INFO | service_b | Request completed in 85ms
2026-03-18 10:15:11 | ERROR | auth_service | Connection refused
2026-03-18 10:15:13 | INFO | service_a | User login successful
2026-03-18 10:15:14 | INFO | service_c | Request completed in 85ms
2026-03-18 10:15:14 | INFO | db_service | Health check passed
2026-03-18 10:15:15 | INFO | db_service | Connection pool size: 10
2026-03-18 10:15:17 | INFO | db_service | Health check passed
2026-03-18 10:15:19 | ERROR | service_a | Connection refused
2026-03-18 10:15:20 | INFO | service_a | Connection pool size: 10
2026-03-18 10:15:21 | INFO | service_c | Connection pool size: 10
2026-03-18 10:15:22 | INFO | service_b | Config reloaded
2026-03-18 10:15:23 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 10:15:24 | INFO | db_service | Connection pool size: 10
2026-03-18 10:15:24 | INFO | service_a | Request completed in 85ms
2026-03-18 10:15:24 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:15:26 | INFO | db_service | User login successful
2026-03-18 10:15:27 | INFO | service_b | Config reloaded
2026-03-18 10:15:29 | INFO | db_service | Config reloaded
2026-03-18 10:15:31 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:15:33 | INFO | service_a | User login successful
2026-03-18 10:15:33 | ERROR | db_service | Connection refused
2026-03-18 10:15:34 | ERROR | service_a | Connection refused
2026-03-18 10:15:34 | ERROR | service_a | Database unavailable
2026-03-18 10:15:36 | WARN | service_b | Retry attempt 1
2026-03-18 10:15:36 | ERROR | service_a | Database unavailable
2026-03-18 10:15:37 | WARN | service_a | Circuit breaker half-open
2026-03-18 10:15:38 | ERROR | service_c | Connection refused
2026-03-18 10:15:39 | INFO | db_service | Config reloaded
2026-03-18 10:15:41 | WARN | service_a | Circuit breaker half-open
2026-03-18 10:15:43 | ERROR | db_service | Timeout occurred
2026-03-18 10:15:45 | INFO | service_c | Connection pool size: 10
2026-03-18 10:15:47 | ERROR | service_a | Connection refused
2026-03-18 10:15:48 | INFO | db_service | Config reloaded
2026-03-18 10:15:49 | INFO | db_service | Health check passed
2026-03-18 10:15:49 | INFO | service_a | Request completed in 120ms
2026-03-18 10:15:51 | ERROR | service_a | Out of memory
2026-03-18 10:15:52 | INFO | service_c | Config reloaded
2026-03-18 10:15:53 | INFO | auth_service | User login successful
2026-03-18 10:15:55 | WARN | service_a | Slow query detected: 320ms
2026-03-18 10:15:57 | INFO | service_a | User login successful
2026-03-18 10:15:58 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:15:59 | ERROR | service_c | Out of memory
2026-03-18 10:16:01 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:16:02 | INFO | db_service | User login successful
2026-03-18 10:16:02 | INFO | service_c | Health check passed
2026-03-18 10:16:02 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:16:03 | ERROR | service_a | Connection refused
2026-03-18 10:16:03 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:16:04 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:16:06 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:16:07 | INFO | service_b | Config reloaded
2026-03-18 10:16:08 | INFO | service_a | Health check passed
2026-03-18 10:16:09 | INFO | service_b | User login successful
2026-03-18 10:16:11 | INFO | service_a | Config reloaded
2026-03-18 10:16:12 | WARN | db_service | Circuit breaker half-open
2026-03-18 10:16:14 | WARN | service_b | Retry attempt 2
2026-03-18 10:16:15 | INFO | db_service | Connection pool size: 10
2026-03-18 10:16:15 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:16:16 | INFO | service_b | Request completed in 85ms
2026-03-18 10:16:18 | INFO | db_service | Request completed in 120ms
2026-03-18 10:16:20 | INFO | service_a | Health check passed
2026-03-18 10:16:22 | INFO | auth_service | Config reloaded
2026-03-18 10:16:23 | INFO | db_service | Request completed in 85ms
2026-03-18 10:16:25 | INFO | auth_service | Config reloaded
2026-03-18 10:16:25 | INFO | service_b | Config reloaded
2026-03-18 10:16:27 | ERROR | service_a | Connection refused
2026-03-18 10:16:29 | WARN | service_c | Slow query detected: 320ms
2026-03-18 10:16:30 | INFO | service_b | Health check passed
2026-03-18 10:16:31 | ERROR | service_b | Timeout occurred
2026-03-18 10:16:31 | INFO | db_service | Request completed in 120ms
2026-03-18 10:16:33 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:16:34 | INFO | service_a | User login successful
2026-03-18 10:16:34 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 10:16:34 | ERROR | service_c | Out of memory
2026-03-18 10:16:36 | WARN | auth_service | Retry attempt 2
2026-03-18 10:16:36 | ERROR | service_c | Null pointer exception
2026-03-18 10:16:37 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 10:16:37 | WARN | auth_service | Circuit breaker half-open
2026-03-18 10:16:37 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:16:37 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:16:39 | INFO | service_b | Config reloaded
THIS LINE IS MALFORMED AND SHOULD BE SKIPPED
2026-03-18 10:16:42 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:16:42 | ERROR | service_b | Timeout occurred
2026-03-18 10:16:43 | ERROR | db_service | Timeout occurred
2026-03-18 10:16:43 | INFO | service_a | User login successful
2026-03-18 10:16:45 | ERROR | service_b | Timeout occurred
2026-03-18 10:16:45 | INFO | service_c | User login successful
2026-03-18 10:16:45 | INFO | db_service | Config reloaded
2026-03-18 10:16:47 | WARN | service_c | Slow query detected: 320ms
2026-03-18 10:16:49 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:16:50 | WARN | service_b | Retry attempt 2
THIS LINE IS MALFORMED AND SHOULD BE SKIPPED
2026-03-18 10:16:52 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 10:16:53 | INFO | service_a | User login successful
2026-03-18 10:16:55 | INFO | db_service | Request completed in 85ms
2026-03-18 10:16:56 | INFO | auth_service | Config reloaded
2026-03-18 10:16:56 | WARN | service_a | Retry attempt 2
2026-03-18 10:16:56 | INFO | service_b | User login successful
2026-03-18 10:16:57 | ERROR | service_c | Connection refused
2026-03-18 10:16:57 | INFO | service_b | User login successful
2026-03-18 10:16:58 | INFO | service_a | Config reloaded
2026-03-18 10:16:59 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:17:01 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:17:01 | INFO | service_b | Request completed in 120ms
2026-03-18 10:17:03 | INFO | auth_service | User login successful
2026-03-18 10:17:05 | INFO | db_service | Health check passed
2026-03-18 10:17:07 | WARN | service_c | Retry attempt 1
2026-03-18 10:17:08 | INFO | db_service | Request completed in 85ms
2026-03-18 10:17:08 | INFO | service_a | Health check passed
2026-03-18 10:17:10 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:17:12 | INFO | service_c | Config reloaded
2026-03-18 10:17:13 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:17:13 | WARN | service_c | Circuit breaker half-open
2026-03-18 10:17:13 | INFO | auth_service | Health check passed
2026-03-18 10:17:13 | WARN | service_c | High memory usage: 82%
2026-03-18 10:17:15 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:17:15 | INFO | db_service | User login successful
2026-03-18 10:17:17 | WARN | service_a | Circuit breaker half-open
2026-03-18 10:17:17 | INFO | service_c | Health check passed
2026-03-18 10:17:18 | ERROR | service_a | Database unavailable
2026-03-18 10:17:20 | WARN | service_a | Circuit breaker half-open
2026-03-18 10:17:22 | INFO | service_c | Connection pool size: 10
2026-03-18 10:17:22 | WARN | auth_service | Circuit breaker half-open
2026-03-18 10:17:23 | INFO | service_c | User login successful
2026-03-18 10:17:25 | INFO | service_a | Request completed in 85ms
2026-03-18 10:17:26 | INFO | db_service | Request completed in 120ms
2026-03-18 10:17:26 | INFO | db_service | Connection pool size: 10
2026-03-18 10:17:27 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:17:29 | INFO | service_c | Request completed in 85ms
2026-03-18 10:17:31 | WARN | auth_service | Circuit breaker half-open
2026-03-18 10:17:31 | WARN | db_service | Slow query detected: 320ms
2026-03-18 10:17:31 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:17:32 | INFO | service_c | Request completed in 85ms
2026-03-18 10:17:33 | INFO | service_a | Request completed in 85ms
2026-03-18 10:17:33 | INFO | db_service | User login successful
2026-03-18 10:17:34 | INFO | service_a | Request completed in 120ms
2026-03-18 10:17:35 | ERROR | service_b | Connection refused
2026-03-18 10:17:36 | WARN | service_b | Retry attempt 1
2026-03-18 10:17:37 | INFO | db_service | Request completed in 120ms
2026-03-18 10:17:39 | INFO | service_c | Config reloaded
2026-03-18 10:17:41 | INFO | service_c | Request completed in 85ms
2026-03-18 10:17:41 | WARN | auth_service | Retry attempt 1
2026-03-18 10:17:43 | INFO | service_c | Request completed in 120ms
2026-03-18 10:17:44 | ERROR | service_a | Null pointer exception
2026-03-18 10:17:44 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:17:44 | INFO | service_a | Health check passed
2026-03-18 10:17:46 | INFO | service_b | Request completed in 85ms
2026-03-18 10:17:46 | INFO | service_c | Request completed in 85ms
2026-03-18 10:17:48 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:17:48 | WARN | service_a | Slow query detected: 320ms
2026-03-18 10:17:48 | ERROR | auth_service | Timeout occurred
2026-03-18 10:17:48 | WARN | db_service | Retry attempt 1
2026-03-18 10:17:48 | INFO | db_service | User login successful
2026-03-18 10:17:48 | INFO | service_a | Request completed in 85ms
2026-03-18 10:17:48 | INFO | service_b | User login successful
2026-03-18 10:17:50 | INFO | service_c | Request completed in 120ms
2026-03-18 10:17:51 | WARN | service_a | Retry attempt 1
2026-03-18 10:17:53 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:17:55 | INFO | db_service | User login successful
2026-03-18 10:17:57 | INFO | auth_service | Health check passed
2026-03-18 10:17:57 | ERROR | service_a | Null pointer exception
2026-03-18 10:17:57 | WARN | db_service | Retry attempt 2
2026-03-18 10:17:58 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:17:59 | INFO | db_service | Connection pool size: 10
2026-03-18 10:18:01 | INFO | service_c | User login successful
2026-03-18 10:18:02 | INFO | service_b | Connection pool size: 10
2026-03-18 10:18:04 | WARN | service_a | Circuit breaker half-open
2026-03-18 10:18:06 | INFO | service_a | User login successful
2026-03-18 10:18:06 | INFO | auth_service | Health check passed
2026-03-18 10:18:08 | ERROR | auth_service | Timeout occurred
2026-03-18 10:18:08 | INFO | service_b | Request completed in 85ms
2026-03-18 10:18:10 | ERROR | service_b | Null pointer exception
2026-03-18 10:18:10 | INFO | auth_service | User login successful
2026-03-18 10:18:10 | INFO | db_service | Request completed in 120ms
2026-03-18 10:18:12 | INFO | service_b | Connection pool size: 10
2026-03-18 10:18:14 | INFO | db_service | Request completed in 85ms
2026-03-18 10:18:15 | INFO | service_a | Request completed in 85ms
2026-03-18 10:18:15 | INFO | service_b | User login successful
2026-03-18 10:18:15 | INFO | auth_service | Health check passed
2026-03-18 10:18:16 | INFO | service_a | Request completed in 120ms
2026-03-18 10:18:17 | ERROR | service_b | Database unavailable
2026-03-18 10:18:17 | INFO | db_service | User login successful
2026-03-18 10:18:18 | WARN | db_service | Retry attempt 1
2026-03-18 10:18:20 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:18:22 | INFO | service_a | Request completed in 85ms
2026-03-18 10:18:24 | ERROR | service_a | Timeout occurred
2026-03-18 10:18:26 | INFO | db_service | Health check passed
2026-03-18 10:18:28 | INFO | service_b | Config reloaded
2026-03-18 10:18:30 | INFO | service_b | Request completed in 120ms
2026-03-18 10:18:31 | WARN | db_service | High memory usage: 82%
2026-03-18 10:18:32 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:18:32 | ERROR | db_service | Database unavailable
2026-03-18 10:18:34 | INFO | service_b | Request completed in 85ms
2026-03-18 10:18:35 | INFO | db_service | Request completed in 85ms
2026-03-18 10:18:35 | INFO | auth_service | User login successful
2026-03-18 10:18:35 | INFO | service_a | Request completed in 85ms
2026-03-18 10:18:35 | WARN | service_a | Slow query detected: 320ms
2026-03-18 10:18:36 | ERROR | service_c | Timeout occurred
2026-03-18 10:18:36 | INFO | service_c | User login successful
2026-03-18 10:18:38 | INFO | service_b | Health check passed
2026-03-18 10:18:39 | INFO | service_c | User login successful
2026-03-18 10:18:41 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:18:43 | INFO | auth_service | User login successful
2026-03-18 10:18:43 | INFO | db_service | Config reloaded
2026-03-18 10:18:45 | INFO | service_b | Health check passed
2026-03-18 10:18:46 | ERROR | auth_service | Timeout occurred
2026-03-18 10:18:46 | INFO | auth_service | Health check passed
2026-03-18 10:18:47 | ERROR | service_c | Timeout occurred
2026-03-18 10:18:47 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:18:48 | ERROR | service_a | Database unavailable
2026-03-18 10:18:48 | ERROR | service_b | Connection refused
2026-03-18 10:18:50 | INFO | service_b | User login successful
2026-03-18 10:18:51 | INFO | auth_service | Health check passed
2026-03-18 10:18:52 | INFO | auth_service | Health check passed
2026-03-18 10:18:54 | WARN | service_b | High memory usage: 82%
2026-03-18 10:18:56 | INFO | db_service | Request completed in 120ms
2026-03-18 10:18:57 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:18:57 | INFO | service_c | User login successful
2026-03-18 10:18:58 | ERROR | service_c | Out of memory
2026-03-18 10:19:00 | WARN | service_b | Retry attempt 1
2026-03-18 10:19:02 | INFO | db_service | Config reloaded
2026-03-18 10:19:03 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:19:03 | WARN | service_a | Slow query detected: 320ms
2026-03-18 10:19:05 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:19:07 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:19:07 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:19:08 | WARN | service_c | Slow query detected: 320ms
2026-03-18 10:19:08 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:19:10 | ERROR | auth_service | Database unavailable
2026-03-18 10:19:11 | INFO | service_b | Connection pool size: 10
2026-03-18 10:19:13 | INFO | service_a | Request completed in 85ms
2026-03-18 10:19:13 | INFO | service_b | Connection pool size: 10
2026-03-18 10:19:14 | ERROR | service_b | Connection refused
2026-03-18 10:19:16 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:19:18 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:19:18 | ERROR | service_a | Connection refused
2026-03-18 10:19:19 | INFO | service_c | User login successful
2026-03-18 10:19:19 | INFO | auth_service | User login successful
2026-03-18 10:19:21 | INFO | service_a | Config reloaded
2026-03-18 10:19:22 | INFO | service_c | Config reloaded
2026-03-18 10:19:24 | INFO | service_c | Request completed in 120ms
2026-03-18 10:19:26 | INFO | db_service | Config reloaded
2026-03-18 10:19:26 | WARN | service_a | Retry attempt 2
2026-03-18 10:19:27 | ERROR | auth_service | Timeout occurred
2026-03-18 10:19:29 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:19:30 | WARN | service_b | Retry attempt 2
2026-03-18 10:19:30 | INFO | service_c | Connection pool size: 10
2026-03-18 10:19:30 | WARN | auth_service | High memory usage: 82%
2026-03-18 10:19:32 | INFO | auth_service | Config reloaded
2026-03-18 10:19:33 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 10:19:34 | INFO | service_a | Request completed in 85ms
2026-03-18 10:19:35 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:19:37 | ERROR | service_c | Connection refused
2026-03-18 10:19:38 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:19:38 | INFO | service_b | Request completed in 120ms
2026-03-18 10:19:38 | INFO | auth_service | Request completed in 120ms
2026-03-18 10:19:38 | WARN | service_c | High memory usage: 82%
2026-03-18 10:19:40 | INFO | service_a | Request completed in 120ms
2026-03-18 10:19:42 | INFO | service_b | Config reloaded
2026-03-18 10:19:43 | WARN | service_a | Retry attempt 2
2026-03-18 10:19:44 | INFO | service_a | Request completed in 85ms
2026-03-18 10:19:44 | INFO | service_b | User login successful
2026-03-18 10:19:45 | INFO | service_b | Connection pool size: 10
2026-03-18 10:19:46 | WARN | service_c | Circuit breaker half-open
2026-03-18 10:19:46 | INFO | service_c | User login successful
2026-03-18 10:19:48 | INFO | service_c | Connection pool size: 10
2026-03-18 10:19:49 | INFO | service_c | User login successful
2026-03-18 10:19:49 | INFO | db_service | User login successful
2026-03-18 10:19:51 | INFO | db_service | User login successful
2026-03-18 10:19:51 | INFO | service_a | Health check passed
2026-03-18 10:19:51 | INFO | db_service | Config reloaded
2026-03-18 10:19:51 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 10:19:53 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 10:19:54 | INFO | service_b | Connection pool size: 10
2026-03-18 10:19:54 | INFO | db_service | Health check passed
2026-03-18 10:19:56 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 10:19:56 | INFO | auth_service | User login successful
2026-03-18 10:19:56 | INFO | service_c | Connection pool size: 10
2026-03-18 10:19:58 | INFO | service_a | User login successful
2026-03-18 10:19:59 | INFO | service_c | User login successful
2026-03-18 10:19:59 | INFO | service_c | Health check passed
2026-03-18 10:20:00 | ERROR | db_service | Null pointer exception
2026-03-18 10:20:01 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:20:01 | WARN | db_service | Circuit breaker half-open
2026-03-18 10:20:01 | INFO | db_service | Request completed in 85ms
2026-03-18 10:20:02 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 10:20:02 | INFO | service_a | Config reloaded
2026-03-18 10:20:02 | INFO | service_c | Health check passed
2026-03-18 10:20:04 | INFO | service_c | User login successful
2026-03-18 10:20:04 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 10:20:04 | ERROR | db_service | Database unavailable
2026-03-18 10:20:05 | ERROR | service_b | Out of memory
2026-03-18 10:20:05 | INFO | service_c | User login successful
2026-03-18 10:20:06 | INFO | db_service | Health check passed
2026-03-18 10:20:08 | INFO | service_c | Request completed in 120ms
2026-03-18 10:20:10 | INFO | service_a | Request completed in 85ms
2026-03-18 10:20:10 | INFO | service_b | Request completed in 120ms
2026-03-18 10:20:12 | INFO | service_b | Connection pool size: 10
2026-03-18 10:20:13 | INFO | service_b | Config reloaded
2026-03-18 10:20:13 | INFO | auth_service | Config reloaded
2026-03-18 10:20:15 | INFO | service_b | User login successful
2026-03-18 10:20:15 | WARN | service_b | High memory usage: 82%
2026-03-18 10:20:17 | INFO | service_a | Config reloaded
2026-03-18 10:20:18 | ERROR | auth_service | Timeout occurred
2026-03-18 10:20:20 | INFO | service_c | Config reloaded
2026-03-18 10:20:20 | INFO | service_a | Config reloaded
2026-03-18 10:20:20 | INFO | service_b | Request completed in 85ms
2026-03-18 10:20:21 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 10:20:23 | INFO | service_c | Request completed in 120ms
2026-03-18 10:20:24 | INFO | service_b | Connection pool size: 10
2026-03-18 10:20:25 | INFO | auth_service | Connection pool size: 10
2026-03-18 10:20:26 | ERROR | service_b | Connection refused
2026-03-18 10:20:26 | INFO | service_b | Config reloaded
2026-03-18 10:20:28 | INFO | db_service | Health check passed
2026-03-18 10:20:28 | ERROR | service_b | Timeout occurred
2026-03-18 10:20:29 | INFO | service_a | Health check passed
2026-03-18 10:20:29 | ERROR | db_service | Out of memory
2026-03-18 10:20:29 | INFO | auth_service | User login successful
2026-03-18 10:20:29 | INFO | db_service | Connection pool size: 10
2026-03-18 10:20:30 | INFO | db_service | Request completed in 120ms
2026-03-18 10:20:31 | INFO | db_service | Request completed in 120ms
2026-03-18 10:20:32 | INFO | service_c | Health check passed
2026-03-18 10:20:34 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:20:35 | INFO | auth_service | Health check passed
2026-03-18 10:20:36 | INFO | db_service | User login successful
2026-03-18 10:20:36 | INFO | auth_service | Health check passed
2026-03-18 10:20:38 | INFO | service_b | Config reloaded
2026-03-18 10:20:39 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 10:20:39 | WARN | auth_service | High memory usage: 82%
2026-03-18 10:20:40 | WARN | service_a | Retry attempt 1
2026-03-18 10:20:42 | INFO | service_b | Health check passed
2026-03-18 10:20:44 | ERROR | auth_service | Connection refused
2026-03-18 10:20:46 | INFO | service_a | Connection pool size: 10
2026-03-18 10:20:48 | INFO | db_service | User login successful
2026-03-18 10:20:50 | ERROR | service_c | Database unavailable
2026-03-18 10:20:52 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 10:20:54 | INFO | db_service | Health check passed
2026-03-18 10:20:54 | INFO | service_c | Config reloaded
2026-03-18 10:20:56 | INFO | auth_service | Request completed in 85ms
2026-03-18 10:20:57 | INFO | service_c | Request completed in 120ms
2026-03-18 10:20:59 | INFO | service_a | User login successful
2026-03-18 10:21:01 | INFO | db_service | Config reloaded
2026-03-18 10:21:03 | INFO | service_a | User login successful
2026-03-18 10:21:04 | INFO | db_service | Health check passed
2026-03-18 10:21:05 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 10:21:06 | INFO | service_b | Health check passed
2026-03-18 10:21:07 | INFO | service_b | Request completed in 120ms
