2026-03-22 14:30:00 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:30:44 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:30:46 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:30:49 | INFO | api_gateway | SSL handshake completed in 12ms
2026-03-22 15:30:52 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:30:52 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:30:54 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:30:57 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:31:00 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:31:01 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:31:04 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:31:06 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:31:09 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:31:10 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:31:10 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:31:13 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:31:14 | WARN | db_service | Long-running transaction: 8s
2026-03-22 15:31:14 | INFO | payment_service | Subscription renewed
2026-03-22 15:31:15 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:31:15 | INFO | api_gateway | Cache lookup successful
2026-03-22 15:31:17 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:31:19 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:31:19 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:31:19 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:31:22 | INFO | db_service | Query executed in 9ms
---
2026-03-22 15:31:24 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:31:24 | ERROR | api_gateway | 502 Bad Gateway from backend
2026-03-22 15:31:25 | INFO | api_gateway | Request routed to backend in 45ms
2026-03-22 15:31:26 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:31:26 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:31:28 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:31:31 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:31:34 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:31:36 | INFO | db_service | Backup completed successfully
2026-03-22 15:31:39 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:31:40 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:31:42 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:31:42 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:31:43 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:31:45 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:31:46 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:31:47 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:31:49 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:31:49 | ERROR | db_service | Disk I/O error on primary replica
2026-03-22 15:31:52 | ERROR | api_gateway | Upstream service unreachable: payment_service
2026-03-22 15:31:52 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:31:54 | ERROR | db_service | Query execution timeout: table=orders
2026-03-22 15:31:57 | ERROR | api_gateway | 502 Bad Gateway from backend
2026-03-22 15:31:58 | WARN | api_gateway | Request queue depth: 48
[JVM] GC overhead limit exceeded
2026-03-22 15:31:58 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:31:59 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:32:02 | WARN | api_gateway | Request queue depth: 48
2026-03-22 15:32:05 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:32:07 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:32:10 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:32:10 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:32:10 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:32:10 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:32:11 | INFO | payment_service | Payment processed successfully: txn_id=TXN8821
2026-03-22 15:32:12 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:32:13 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:32:14 | WARN | api_gateway | Circuit breaker half-open
2026-03-22 15:32:17 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:32:20 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:32:20 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:32:20 | INFO | db_service | Backup completed successfully
2026-03-22 15:32:23 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:32:25 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:32:26 | ERROR | db_service | Query execution timeout: table=orders
2026-03-22 15:32:26 | INFO | api_gateway | Cache lookup successful
2026-03-22 15:32:29 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:32:29 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:32:29 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:32:31 | ERROR | api_gateway | Upstream service unreachable: auth_service
2026-03-22 15:32:32 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:32:32 | ERROR | api_gateway | 502 Bad Gateway from backend
2026-03-22 15:32:34 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:32:34 | INFO | payment_service | Payment processed successfully: txn_id=TXN1142
2026-03-22 15:32:36 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:32:37 | INFO | payment_service | Subscription renewed
2026-03-22 15:32:39 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:32:42 | ERROR | api_gateway | SSL certificate validation failed
2026-03-22 15:32:44 | INFO | payment_service | Subscription renewed
2026-03-22 15:32:47 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:32:50 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:32:50 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:32:51 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:32:51 | ERROR | db_service | Query execution timeout: table=users
2026-03-22 15:32:53 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:32:55 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:32:57 | INFO | payment_service | Payment processed successfully: txn_id=TXN1142
2026-03-22 15:32:59 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:33:01 | INFO | payment_service | Payment processed successfully: txn_id=TXN8821
2026-03-22 15:33:04 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:33:07 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:33:07 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:33:09 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:33:11 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:33:13 | INFO | api_gateway | Request routed to backend in 230ms
2026-03-22 15:33:16 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:33:17 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:33:18 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:33:19 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:33:22 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:33:22 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:33:23 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:33:24 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:33:24 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:33:25 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:33:27 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:33:27 | ERROR | db_service | Query execution timeout: table=users
2026-03-22 15:33:29 | INFO | db_service | Connection pool: 8/20 active
2026-03-22 15:33:29 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:33:29 | INFO | db_service | Query executed in 9ms
2026-03-22 15:33:32 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:33:32 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:33:33 | ERROR | db_service | Disk I/O error on primary replica
2026-03-22 15:33:34 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:33:36 | WARN | api_gateway | Response time degraded: 890ms
2026-03-22 15:33:37 | INFO | api_gateway | Request routed to backend in 112ms
2026-03-22 15:33:38 | ERROR | api_gateway | 502 Bad Gateway from backend
2026-03-22 15:33:39 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:33:41 | INFO | payment_service | Payment processed successfully: txn_id=TXN1142
2026-03-22 15:33:44 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:33:45 | INFO | api_gateway | SSL handshake completed in 12ms
2026-03-22 15:33:46 | WARN | api_gateway | Retry attempt 1 for backend
2026-03-22 15:33:46 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:33:49 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:33:52 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:33:55 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:33:58 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:33:58 | ERROR | api_gateway | 502 Bad Gateway from backend
2026-03-22 15:34:01 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:34:01 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:34:03 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:34:06 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:34:06 | WARN | api_gateway | Retry attempt 1 for backend
2026-03-22 15:34:06 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:34:09 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:34:11 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:34:13 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:34:15 | ERROR | api_gateway | Upstream service unreachable: auth_service
2026-03-22 15:34:15 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:34:16 | INFO | payment_service | Payment processed successfully: txn_id=TXN1142
2026-03-22 15:34:18 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:34:21 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:34:21 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:34:21 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:34:24 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:34:25 | INFO | payment_service | Payment processed successfully: txn_id=TXN1142
2026-03-22 15:34:25 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:34:26 | ERROR | api_gateway | Upstream service unreachable: auth_service
2026-03-22 15:34:28 | ERROR | api_gateway | Upstream service unreachable: payment_service
2026-03-22 15:34:31 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:34:34 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:34:35 | INFO | api_gateway | Rate limit check passed
2026-03-22 15:34:38 | WARN | db_service | Slow query detected: 680ms on table=users
2026-03-22 15:34:40 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:34:42 | WARN | db_service | Connection pool at 80% capacity
2026-03-22 15:34:43 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:34:44 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:34:47 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:34:49 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:34:52 | ERROR | api_gateway | SSL certificate validation failed
2026-03-22 15:34:52 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:34:52 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:34:52 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:34:54 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:34:55 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:34:58 | ERROR | db_service | Query execution timeout: table=orders
2026-03-22 15:34:58 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:35:00 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:35:02 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:35:03 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:35:03 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:35:04 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:35:07 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:35:08 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:35:11 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:35:11 | INFO | db_service | Query executed in 9ms
2026-03-22 15:35:13 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:35:15 | ERROR | api_gateway | Upstream service unreachable: payment_service
2026-03-22 15:35:17 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:35:17 | WARN | api_gateway | Circuit breaker half-open
2026-03-22 15:35:19 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:20 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:35:22 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:35:22 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:35:24 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:35:25 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:35:25 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:35:28 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:35:29 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:35:29 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:32 | ERROR | api_gateway | SSL certificate validation failed
2026-03-22 15:35:32 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:35 | WARN | db_service | Connection pool at 80% capacity
2026-03-22 15:35:37 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:35:37 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:37 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:40 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:35:42 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:35:42 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:43 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:35:43 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:35:45 | INFO | db_service | Query executed in 18ms
2026-03-22 15:35:48 | INFO | api_gateway | Request routed to backend in 230ms
2026-03-22 15:35:50 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:35:50 | ERROR | api_gateway | Upstream service unreachable: auth_service
2026-03-22 15:35:53 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:35:55 | WARN | payment_service | Gateway response slow: 2100ms
2026-03-22 15:35:58 | ERROR | api_gateway | Upstream service unreachable: auth_service
2026-03-22 15:36:00 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:36:03 | INFO | payment_service | Subscription renewed
2026-03-22 15:36:06 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:36:07 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:36:08 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:09 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:36:12 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:13 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:36:16 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:36:17 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:36:17 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:36:20 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:36:23 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:36:25 | ERROR | api_gateway | SSL certificate validation failed
2026-03-22 15:36:28 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:29 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:36:32 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:36:33 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:36:34 | ERROR | api_gateway | SSL certificate validation failed
2026-03-22 15:36:35 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:36:38 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:41 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:36:41 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:36:44 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:36:44 | INFO | payment_service | Payment processed successfully: txn_id=TXN8821
2026-03-22 15:36:47 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:36:47 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:36:48 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:49 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:36:49 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:51 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:36:54 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:36:56 | INFO | db_service | Index rebuilt on table=orders
2026-03-22 15:36:57 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:36:59 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:37:01 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:37:03 | INFO | db_service | Backup completed successfully
2026-03-22 15:37:05 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:37:06 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:37:07 | ERROR | db_service | Query execution timeout: table=orders
2026-03-22 15:37:07 | INFO | payment_service | Subscription renewed
2026-03-22 15:37:10 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:37:12 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:37:12 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:37:15 | ERROR | api_gateway | Upstream service unreachable: payment_service
2026-03-22 15:37:15 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:37:17 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:37:17 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:37:19 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:37:20 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:37:21 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:37:21 | WARN | db_service | Long-running transaction: 8s
2026-03-22 15:37:23 | INFO | payment_service | Subscription renewed
2026-03-22 15:37:24 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:37:27 | INFO | payment_service | Payment processed successfully: txn_id=TXN8821
2026-03-22 15:37:30 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:37:32 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:37:33 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:37:33 | WARN | db_service | Slow query detected: 420ms on table=orders
2026-03-22 15:37:33 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:37:36 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:37:39 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:37:41 | WARN | db_service | Deadlock resolved after retry
2026-03-22 15:37:43 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:37:43 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:37:44 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:37:46 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:37:49 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:37:50 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:37:52 | INFO | db_service | Query executed in 9ms
2026-03-22 15:37:53 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:37:55 | WARN | api_gateway | Rate limit approaching: 85% of quota
2026-03-22 15:37:57 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:37:59 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:37:59 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:37:59 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:38:00 | INFO | payment_service | Payment gateway responded in 340ms
2026-03-22 15:38:03 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:38:05 | ERROR | db_service | Query execution timeout: table=orders
2026-03-22 15:38:06 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:38:06 | INFO | payment_service | Payment processed successfully: txn_id=TXN1142
2026-03-22 15:38:07 | ERROR | db_service | Query execution timeout: table=users
2026-03-22 15:38:08 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:38:11 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:38:14 | WARN | payment_service | Payment retry attempt 1: txn_id=TXN5512
2026-03-22 15:38:14 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:38:17 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:38:17 | ERROR | api_gateway | Upstream service unreachable: auth_service
2026-03-22 15:38:20 | WARN | api_gateway | Upstream response slow: 1200ms
2026-03-22 15:38:21 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:38:23 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:38:25 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:38:26 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:38:26 | WARN | payment_service | Fraud score elevated: txn_id=TXN8821
2026-03-22 15:38:27 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:38:28 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:38:28 | WARN | payment_service | Payment retry attempt 2: txn_id=TXN3301
2026-03-22 15:38:30 | ERROR | api_gateway | SSL certificate validation failed
2026-03-22 15:38:32 | INFO | db_service | Index rebuilt on table=orders
2026-03-22 15:38:33 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:38:35 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:38:35 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:38:38 | INFO | api_gateway | Request routed to backend in 230ms
2026-03-22 15:38:38 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:38:38 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:38:38 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:38:38 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:38:40 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:38:43 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:38:43 | ERROR | api_gateway | Request timeout after 5000ms
2026-03-22 15:38:46 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:38:46 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:38:49 | INFO | payment_service | Invoice generated: inv_id=INV9921
2026-03-22 15:38:52 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:38:55 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:38:55 | ERROR | db_service | Connection pool exhausted
2026-03-22 15:38:55 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:38:56 | INFO | payment_service | Refund issued: txn_id=TXN4401
2026-03-22 15:38:59 | ERROR | payment_service | Transaction rollback failed: txn_id=TXN4401
2026-03-22 15:39:00 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN8821
2026-03-22 15:39:01 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:39:04 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN9921
2026-03-22 15:39:06 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:39:08 | ERROR | payment_service | Fraud detection service unavailable
2026-03-22 15:39:11 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN5512
2026-03-22 15:39:13 | ERROR | api_gateway | 502 Bad Gateway from backend
2026-03-22 15:39:14 | WARN | api_gateway | Retry attempt 1 for backend
2026-03-22 15:39:14 | ERROR | payment_service | Payment gateway timeout: txn_id=TXN3301
2026-03-22 15:39:14 | INFO | payment_service | Payment processed successfully: txn_id=TXN8821
