2026-03-18 09:00:02 | WARN | service_b | Retry attempt 2
2026-03-18 09:13:09 | INFO | auth_service | Config reloaded
2026-03-18 09:13:10 | INFO | auth_service | User login successful
2026-03-18 09:13:10 | WARN | service_a | High memory usage: 82%
2026-03-18 09:13:12 | INFO | service_a | Health check passed
2026-03-18 09:13:12 | INFO | db_service | Config reloaded
2026-03-18 09:13:14 | ERROR | service_b | Null pointer exception
2026-03-18 09:13:15 | INFO | service_a | Config reloaded
2026-03-18 09:13:17 | INFO | service_a | User login successful
2026-03-18 09:13:19 | WARN | service_b | Circuit breaker half-open
2026-03-18 09:13:20 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:13:22 | ERROR | service_b | Database unavailable
2026-03-18 09:13:22 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:13:24 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:13:24 | WARN | service_c | Slow query detected: 320ms
2026-03-18 09:13:26 | WARN | db_service | Retry attempt 2
2026-03-18 09:13:27 | INFO | db_service | Health check passed
2026-03-18 09:13:29 | INFO | db_service | Health check passed
2026-03-18 09:13:29 | INFO | service_b | Config reloaded
2026-03-18 09:13:30 | INFO | service_c | Health check passed
2026-03-18 09:13:32 | INFO | service_a | Config reloaded
2026-03-18 09:13:32 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:13:33 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:13:35 | INFO | auth_service | Config reloaded
2026-03-18 09:13:35 | ERROR | auth_service | Timeout occurred
2026-03-18 09:13:35 | INFO | db_service | Health check passed
2026-03-18 09:13:36 | INFO | db_service | Config reloaded
2026-03-18 09:13:37 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:13:39 | INFO | service_c | Request completed in 85ms
2026-03-18 09:13:41 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:13:42 | INFO | service_a | Request completed in 85ms
2026-03-18 09:13:44 | ERROR | service_a | Timeout occurred
2026-03-18 09:13:45 | INFO | db_service | Request completed in 120ms
2026-03-18 09:13:45 | ERROR | service_a | Null pointer exception
2026-03-18 09:13:46 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:13:48 | INFO | service_a | Config reloaded
2026-03-18 09:13:49 | INFO | service_a | Connection pool size: 10
2026-03-18 09:13:49 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:13:50 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:13:50 | INFO | service_b | Connection pool size: 10
2026-03-18 09:13:50 | INFO | service_c | Request completed in 85ms
2026-03-18 09:13:51 | WARN | service_c | High memory usage: 82%
2026-03-18 09:13:53 | INFO | service_a | Health check passed
2026-03-18 09:13:55 | ERROR | service_c | Connection refused
2026-03-18 09:13:55 | WARN | service_c | Retry attempt 2
2026-03-18 09:13:55 | INFO | service_b | Request completed in 120ms
2026-03-18 09:13:56 | INFO | service_a | Health check passed
2026-03-18 09:13:58 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:14:00 | INFO | auth_service | User login successful
2026-03-18 09:14:01 | WARN | db_service | Circuit breaker half-open
2026-03-18 09:14:01 | INFO | service_a | User login successful
2026-03-18 09:14:03 | INFO | service_c | Connection pool size: 10
2026-03-18 09:14:03 | INFO | service_b | User login successful
2026-03-18 09:14:04 | INFO | service_c | Connection pool size: 10
2026-03-18 09:14:06 | INFO | service_a | Config reloaded
2026-03-18 09:14:08 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:14:08 | INFO | service_c | Connection pool size: 10
2026-03-18 09:14:09 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:14:11 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:14:13 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:14:13 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:14:14 | INFO | service_a | Health check passed
2026-03-18 09:14:16 | ERROR | auth_service | Timeout occurred
2026-03-18 09:14:16 | INFO | db_service | Request completed in 120ms
2026-03-18 09:14:16 | WARN | service_a | High memory usage: 82%
2026-03-18 09:14:17 | INFO | service_c | User login successful
2026-03-18 09:14:17 | INFO | service_b | User login successful
2026-03-18 09:14:19 | INFO | service_b | User login successful
2026-03-18 09:14:20 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:14:22 | INFO | db_service | Request completed in 120ms
2026-03-18 09:14:23 | WARN | db_service | Retry attempt 1
2026-03-18 09:14:24 | INFO | auth_service | User login successful
2026-03-18 09:14:26 | INFO | db_service | Request completed in 120ms
2026-03-18 09:14:27 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:14:28 | INFO | service_b | Request completed in 85ms
2026-03-18 09:14:30 | WARN | service_b | Retry attempt 1
2026-03-18 09:14:30 | INFO | service_b | Request completed in 120ms
2026-03-18 09:14:32 | ERROR | service_b | Connection refused
2026-03-18 09:14:32 | INFO | service_c | Request completed in 120ms
2026-03-18 09:14:34 | INFO | service_c | User login successful
2026-03-18 09:14:36 | INFO | service_a | Health check passed
2026-03-18 09:14:37 | INFO | service_c | Connection pool size: 10
2026-03-18 09:14:38 | INFO | service_c | Config reloaded
2026-03-18 09:14:40 | INFO | db_service | User login successful
2026-03-18 09:14:40 | WARN | service_b | Retry attempt 1
2026-03-18 09:14:41 | INFO | service_c | Request completed in 85ms
2026-03-18 09:14:43 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:14:43 | ERROR | service_c | Timeout occurred
2026-03-18 09:14:43 | WARN | service_a | Retry attempt 2
2026-03-18 09:14:43 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:14:43 | INFO | db_service | Config reloaded
2026-03-18 09:14:44 | INFO | service_c | Request completed in 85ms
2026-03-18 09:14:46 | INFO | service_c | Connection pool size: 10
2026-03-18 09:14:46 | ERROR | service_c | Connection refused
2026-03-18 09:14:47 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:14:47 | INFO | db_service | Request completed in 85ms
2026-03-18 09:14:49 | INFO | db_service | Connection pool size: 10
2026-03-18 09:14:50 | INFO | service_b | Config reloaded
2026-03-18 09:14:52 | INFO | service_b | User login successful
2026-03-18 09:14:54 | INFO | service_b | Request completed in 120ms
2026-03-18 09:14:55 | WARN | service_c | Circuit breaker half-open
2026-03-18 09:14:55 | WARN | db_service | Retry attempt 2
2026-03-18 09:14:55 | INFO | auth_service | Health check passed
2026-03-18 09:14:57 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:14:57 | INFO | service_a | Request completed in 85ms
2026-03-18 09:14:57 | INFO | service_b | Request completed in 85ms
2026-03-18 09:14:57 | WARN | db_service | Slow query detected: 320ms
2026-03-18 09:14:57 | WARN | db_service | Slow query detected: 320ms
2026-03-18 09:14:57 | INFO | service_b | Request completed in 85ms
2026-03-18 09:14:59 | INFO | service_c | Config reloaded
2026-03-18 09:15:00 | ERROR | service_b | Database unavailable
2026-03-18 09:15:01 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:15:03 | WARN | service_a | Retry attempt 1
2026-03-18 09:15:03 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:15:03 | WARN | service_b | Retry attempt 2
2026-03-18 09:15:04 | INFO | service_c | Request completed in 120ms
2026-03-18 09:15:06 | INFO | db_service | Request completed in 120ms
2026-03-18 09:15:07 | INFO | db_service | Request completed in 120ms
2026-03-18 09:15:09 | INFO | service_a | Health check passed
2026-03-18 09:15:11 | WARN | auth_service | Circuit breaker half-open
2026-03-18 09:15:13 | INFO | service_a | Request completed in 85ms
2026-03-18 09:15:13 | ERROR | db_service | Timeout occurred
2026-03-18 09:15:15 | INFO | service_b | Request completed in 120ms
2026-03-18 09:15:15 | ERROR | service_b | Timeout occurred
2026-03-18 09:15:17 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:15:18 | INFO | service_b | Request completed in 85ms
2026-03-18 09:15:20 | INFO | service_a | Connection pool size: 10
2026-03-18 09:15:22 | INFO | service_c | Request completed in 85ms
2026-03-18 09:15:24 | WARN | auth_service | Circuit breaker half-open
2026-03-18 09:15:26 | INFO | auth_service | Config reloaded
2026-03-18 09:15:27 | INFO | service_a | Request completed in 120ms
2026-03-18 09:15:27 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:15:27 | INFO | db_service | Request completed in 120ms
2026-03-18 09:15:29 | ERROR | service_b | Connection refused
2026-03-18 09:15:30 | INFO | service_b | Connection pool size: 10
2026-03-18 09:15:31 | WARN | service_a | Slow query detected: 320ms
2026-03-18 09:15:33 | INFO | service_b | Request completed in 85ms
2026-03-18 09:15:35 | INFO | db_service | Request completed in 85ms
2026-03-18 09:15:36 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:15:36 | ERROR | service_a | Null pointer exception
2026-03-18 09:15:38 | INFO | db_service | Connection pool size: 10
2026-03-18 09:15:40 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:15:41 | ERROR | service_a | Connection refused
2026-03-18 09:15:43 | INFO | service_b | Health check passed
2026-03-18 09:15:45 | WARN | service_a | High memory usage: 82%
2026-03-18 09:15:47 | INFO | db_service | Health check passed
2026-03-18 09:15:48 | WARN | db_service | High memory usage: 82%
2026-03-18 09:15:48 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:15:49 | INFO | auth_service | User login successful
2026-03-18 09:15:51 | ERROR | service_a | Connection refused
2026-03-18 09:15:52 | ERROR | db_service | Timeout occurred
2026-03-18 09:15:52 | INFO | service_c | Health check passed
2026-03-18 09:15:54 | INFO | db_service | Request completed in 85ms
2026-03-18 09:15:55 | INFO | service_c | Health check passed
2026-03-18 09:15:57 | WARN | service_c | Retry attempt 1
2026-03-18 09:15:57 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:15:57 | INFO | service_a | Connection pool size: 10
2026-03-18 09:15:58 | INFO | service_b | Health check passed
2026-03-18 09:16:00 | INFO | auth_service | Health check passed
2026-03-18 09:16:02 | INFO | auth_service | User login successful
2026-03-18 09:16:03 | INFO | service_b | Request completed in 120ms
2026-03-18 09:16:05 | INFO | db_service | Connection pool size: 10
2026-03-18 09:16:05 | INFO | service_a | Request completed in 120ms
2026-03-18 09:16:05 | INFO | service_c | User login successful
2026-03-18 09:16:06 | WARN | service_a | Retry attempt 2
2026-03-18 09:16:06 | INFO | service_c | Connection pool size: 10
2026-03-18 09:16:06 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:16:08 | INFO | service_b | Connection pool size: 10
2026-03-18 09:16:09 | INFO | service_a | Connection pool size: 10
2026-03-18 09:16:10 | INFO | service_c | Request completed in 85ms
2026-03-18 09:16:12 | INFO | service_a | Config reloaded
2026-03-18 09:16:14 | INFO | db_service | Request completed in 120ms
2026-03-18 09:16:16 | INFO | auth_service | User login successful
2026-03-18 09:16:18 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:16:19 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:16:21 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:16:21 | ERROR | db_service | Timeout occurred
2026-03-18 09:16:23 | WARN | service_c | Retry attempt 1
2026-03-18 09:16:23 | INFO | db_service | Connection pool size: 10
2026-03-18 09:16:24 | INFO | service_c | User login successful
2026-03-18 09:16:24 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:16:26 | INFO | db_service | User login successful
2026-03-18 09:16:27 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:16:29 | INFO | service_a | User login successful
2026-03-18 09:16:30 | ERROR | db_service | Timeout occurred
2026-03-18 09:16:31 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:16:32 | ERROR | service_b | Out of memory
2026-03-18 09:16:32 | INFO | auth_service | Config reloaded
2026-03-18 09:16:33 | WARN | service_b | Retry attempt 1
2026-03-18 09:16:35 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:16:36 | INFO | service_c | User login successful
2026-03-18 09:16:37 | ERROR | service_b | Timeout occurred
2026-03-18 09:16:37 | INFO | service_c | Health check passed
2026-03-18 09:16:39 | ERROR | auth_service | Null pointer exception
2026-03-18 09:16:40 | WARN | service_b | Circuit breaker half-open
2026-03-18 09:16:42 | INFO | service_b | User login successful
2026-03-18 09:16:42 | ERROR | service_b | Null pointer exception
2026-03-18 09:16:43 | INFO | service_c | Connection pool size: 10
2026-03-18 09:16:43 | WARN | db_service | Retry attempt 1
2026-03-18 09:16:43 | ERROR | service_c | Database unavailable
2026-03-18 09:16:45 | INFO | service_c | User login successful
2026-03-18 09:16:45 | INFO | service_c | Config reloaded
2026-03-18 09:16:46 | INFO | service_b | Health check passed
2026-03-18 09:16:47 | INFO | db_service | Config reloaded
2026-03-18 09:16:47 | INFO | auth_service | User login successful
2026-03-18 09:16:48 | ERROR | service_b | Connection refused
2026-03-18 09:16:49 | INFO | db_service | Connection pool size: 10
2026-03-18 09:16:49 | INFO | service_b | User login successful
2026-03-18 09:16:51 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:16:53 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:16:55 | WARN | auth_service | Circuit breaker half-open
2026-03-18 09:16:56 | WARN | service_c | High memory usage: 82%
2026-03-18 09:16:56 | INFO | service_b | Config reloaded
2026-03-18 09:16:58 | INFO | service_a | User login successful
2026-03-18 09:16:59 | INFO | service_b | User login successful
2026-03-18 09:17:01 | WARN | db_service | High memory usage: 82%
2026-03-18 09:17:01 | INFO | db_service | Request completed in 85ms
2026-03-18 09:17:03 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:17:04 | WARN | service_c | Retry attempt 2
2026-03-18 09:17:04 | INFO | service_a | User login successful
2026-03-18 09:17:05 | INFO | auth_service | User login successful
2026-03-18 09:17:07 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:17:07 | ERROR | service_c | Timeout occurred
2026-03-18 09:17:09 | WARN | db_service | High memory usage: 82%
2026-03-18 09:17:11 | INFO | db_service | Connection pool size: 10
2026-03-18 09:17:12 | WARN | service_c | Retry attempt 2
2026-03-18 09:17:13 | INFO | db_service | User login successful
2026-03-18 09:17:15 | ERROR | auth_service | Connection refused
2026-03-18 09:17:16 | INFO | service_a | Connection pool size: 10
2026-03-18 09:17:17 | ERROR | auth_service | Out of memory
2026-03-18 09:17:19 | INFO | db_service | Request completed in 120ms
2026-03-18 09:17:20 | INFO | service_c | Request completed in 120ms
2026-03-18 09:17:22 | INFO | service_b | Health check passed
2026-03-18 09:17:23 | INFO | db_service | Request completed in 85ms
2026-03-18 09:17:24 | INFO | service_c | Request completed in 120ms
2026-03-18 09:17:26 | ERROR | service_a | Out of memory
2026-03-18 09:17:26 | INFO | auth_service | User login successful
2026-03-18 09:17:28 | ERROR | service_a | Database unavailable
2026-03-18 09:17:28 | INFO | service_b | Request completed in 85ms
2026-03-18 09:17:28 | WARN | service_b | Retry attempt 1
2026-03-18 09:17:30 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:17:30 | WARN | auth_service | Retry attempt 1
2026-03-18 09:17:31 | WARN | service_b | Retry attempt 1
2026-03-18 09:17:31 | INFO | service_c | User login successful
2026-03-18 09:17:31 | ERROR | service_a | Database unavailable
2026-03-18 09:17:31 | INFO | service_b | Health check passed
2026-03-18 09:17:33 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:17:34 | WARN | service_b | Retry attempt 2
2026-03-18 09:17:34 | INFO | db_service | Connection pool size: 10
2026-03-18 09:17:34 | ERROR | service_b | Out of memory
2026-03-18 09:17:35 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:17:35 | ERROR | service_b | Timeout occurred
2026-03-18 09:17:37 | INFO | db_service | Health check passed
2026-03-18 09:17:38 | INFO | auth_service | Config reloaded
2026-03-18 09:17:40 | INFO | db_service | Config reloaded
2026-03-18 09:17:40 | WARN | service_b | Circuit breaker half-open
2026-03-18 09:17:41 | WARN | db_service | Circuit breaker half-open
2026-03-18 09:17:41 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:17:41 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:17:42 | INFO | service_a | User login successful
2026-03-18 09:17:44 | WARN | service_a | Slow query detected: 320ms
2026-03-18 09:17:44 | WARN | service_c | Retry attempt 2
2026-03-18 09:17:44 | INFO | auth_service | Config reloaded
2026-03-18 09:17:45 | INFO | service_a | Connection pool size: 10
2026-03-18 09:17:45 | WARN | db_service | High memory usage: 82%
2026-03-18 09:17:46 | WARN | db_service | High memory usage: 82%
2026-03-18 09:17:47 | WARN | service_a | Slow query detected: 320ms
2026-03-18 09:17:47 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:17:47 | INFO | service_a | Health check passed
2026-03-18 09:17:49 | WARN | db_service | Retry attempt 2
2026-03-18 09:17:51 | ERROR | auth_service | Out of memory
2026-03-18 09:17:53 | INFO | db_service | Request completed in 85ms
2026-03-18 09:17:55 | INFO | db_service | Config reloaded
2026-03-18 09:17:56 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:17:57 | INFO | service_a | Request completed in 85ms
2026-03-18 09:17:58 | INFO | service_c | Connection pool size: 10
2026-03-18 09:17:59 | INFO | service_a | Request completed in 85ms
2026-03-18 09:17:59 | ERROR | db_service | Connection refused
2026-03-18 09:18:01 | INFO | service_b | Connection pool size: 10
2026-03-18 09:18:02 | INFO | service_c | Request completed in 85ms
2026-03-18 09:18:03 | ERROR | service_b | Timeout occurred
2026-03-18 09:18:05 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:18:07 | INFO | auth_service | User login successful
2026-03-18 09:18:08 | INFO | service_b | Config reloaded
2026-03-18 09:18:08 | INFO | db_service | Config reloaded
2026-03-18 09:18:09 | INFO | service_a | Health check passed
2026-03-18 09:18:10 | ERROR | service_b | Connection refused
2026-03-18 09:18:10 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:18:11 | INFO | auth_service | Health check passed
2026-03-18 09:18:12 | INFO | service_a | User login successful
2026-03-18 09:18:13 | INFO | service_b | Health check passed
2026-03-18 09:18:14 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:18:15 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:18:15 | INFO | db_service | User login successful
2026-03-18 09:18:16 | WARN | service_c | Retry attempt 1
2026-03-18 09:18:17 | WARN | service_a | Circuit breaker half-open
2026-03-18 09:18:19 | INFO | service_b | Config reloaded
2026-03-18 09:18:19 | INFO | service_a | User login successful
2026-03-18 09:18:20 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:18:20 | INFO | service_b | Health check passed
2026-03-18 09:18:20 | INFO | auth_service | Health check passed
2026-03-18 09:18:21 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:18:21 | ERROR | service_b | Connection refused
2026-03-18 09:18:23 | INFO | service_a | Config reloaded
2026-03-18 09:18:24 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:18:24 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:18:26 | INFO | db_service | Connection pool size: 10
2026-03-18 09:18:28 | INFO | service_a | Health check passed
2026-03-18 09:18:29 | INFO | auth_service | Health check passed
2026-03-18 09:18:29 | INFO | service_a | Request completed in 120ms
2026-03-18 09:18:31 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:18:31 | INFO | service_c | Connection pool size: 10
2026-03-18 09:18:31 | INFO | service_b | Request completed in 85ms
2026-03-18 09:18:31 | INFO | service_c | Connection pool size: 10
2026-03-18 09:18:31 | WARN | service_b | Circuit breaker half-open
2026-03-18 09:18:32 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:18:34 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:18:34 | INFO | service_a | Connection pool size: 10
2026-03-18 09:18:35 | INFO | auth_service | User login successful
2026-03-18 09:18:35 | INFO | db_service | Connection pool size: 10
2026-03-18 09:18:35 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:18:36 | INFO | service_c | Request completed in 85ms
2026-03-18 09:18:37 | INFO | service_c | Health check passed
2026-03-18 09:18:37 | INFO | service_a | Connection pool size: 10
2026-03-18 09:18:37 | INFO | service_c | Request completed in 85ms
2026-03-18 09:18:39 | INFO | service_a | User login successful
2026-03-18 09:18:41 | INFO | service_a | User login successful
2026-03-18 09:18:42 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:18:43 | INFO | service_a | Connection pool size: 10
2026-03-18 09:18:43 | INFO | service_b | Request completed in 85ms
2026-03-18 09:18:45 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:18:47 | ERROR | service_c | Timeout occurred
2026-03-18 09:18:49 | INFO | db_service | Config reloaded
2026-03-18 09:18:49 | ERROR | db_service | Connection refused
2026-03-18 09:18:51 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:18:52 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:18:52 | INFO | service_c | Request completed in 120ms
2026-03-18 09:18:52 | INFO | service_c | Config reloaded
2026-03-18 09:18:54 | INFO | service_a | Health check passed
2026-03-18 09:18:55 | INFO | service_a | Config reloaded
2026-03-18 09:18:55 | INFO | service_c | Health check passed
2026-03-18 09:18:57 | INFO | auth_service | Config reloaded
2026-03-18 09:18:58 | ERROR | auth_service | Connection refused
2026-03-18 09:18:58 | INFO | service_c | Config reloaded
2026-03-18 09:18:59 | ERROR | db_service | Connection refused
2026-03-18 09:19:01 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:19:02 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:19:02 | INFO | service_c | Health check passed
2026-03-18 09:19:03 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:19:03 | ERROR | service_c | Timeout occurred
2026-03-18 09:19:03 | INFO | service_a | Config reloaded
2026-03-18 09:19:05 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:19:06 | INFO | service_a | Connection pool size: 10
2026-03-18 09:19:06 | INFO | service_b | Config reloaded
2026-03-18 09:19:06 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:19:06 | INFO | db_service | Config reloaded
2026-03-18 09:19:06 | WARN | auth_service | Circuit breaker half-open
2026-03-18 09:19:06 | INFO | service_b | Request completed in 120ms
2026-03-18 09:19:06 | INFO | db_service | User login successful
2026-03-18 09:19:06 | INFO | service_a | Request completed in 85ms
2026-03-18 09:19:07 | ERROR | service_a | Timeout occurred
2026-03-18 09:19:08 | INFO | service_c | Config reloaded
2026-03-18 09:19:08 | INFO | service_b | Request completed in 85ms
THIS LINE IS MALFORMED AND SHOULD BE SKIPPED
2026-03-18 09:19:09 | WARN | db_service | Circuit breaker half-open
2026-03-18 09:19:10 | WARN | service_c | Retry attempt 2
2026-03-18 09:19:12 | INFO | db_service | Connection pool size: 10
2026-03-18 09:19:13 | INFO | service_b | Health check passed
2026-03-18 09:19:13 | WARN | db_service | Retry attempt 2
2026-03-18 09:19:15 | INFO | db_service | User login successful
2026-03-18 09:19:16 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:19:18 | INFO | service_c | Health check passed
2026-03-18 09:19:20 | INFO | service_b | User login successful
2026-03-18 09:19:20 | ERROR | db_service | Timeout occurred
2026-03-18 09:19:20 | INFO | db_service | Request completed in 120ms
2026-03-18 09:19:21 | INFO | db_service | Request completed in 120ms
2026-03-18 09:19:22 | ERROR | service_b | Timeout occurred
2026-03-18 09:19:23 | ERROR | service_c | Connection refused
2026-03-18 09:19:24 | INFO | db_service | Request completed in 85ms
2026-03-18 09:19:24 | INFO | service_b | Connection pool size: 10
2026-03-18 09:19:25 | WARN | service_b | High memory usage: 82%
2026-03-18 09:19:27 | INFO | service_c | Request completed in 120ms
2026-03-18 09:19:27 | INFO | service_b | Request completed in 120ms
2026-03-18 09:19:28 | WARN | auth_service | High memory usage: 82%
2026-03-18 09:19:28 | WARN | db_service | Retry attempt 2
2026-03-18 09:19:28 | WARN | service_c | Retry attempt 2
2026-03-18 09:19:30 | WARN | service_a | Retry attempt 2
2026-03-18 09:19:32 | WARN | service_b | Retry attempt 1
2026-03-18 09:19:34 | INFO | service_b | Health check passed
2026-03-18 09:19:36 | INFO | service_a | Health check passed
2026-03-18 09:19:38 | INFO | db_service | Request completed in 85ms
2026-03-18 09:19:38 | INFO | service_b | Request completed in 85ms
2026-03-18 09:19:40 | INFO | service_c | Request completed in 85ms
2026-03-18 09:19:41 | INFO | service_c | Request completed in 85ms
2026-03-18 09:19:43 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:19:44 | INFO | service_c | Connection pool size: 10
2026-03-18 09:19:46 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:19:48 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:19:50 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:19:50 | ERROR | auth_service | Timeout occurred
2026-03-18 09:19:51 | INFO | service_a | Connection pool size: 10
2026-03-18 09:19:53 | WARN | service_a | Retry attempt 1
2026-03-18 09:19:53 | INFO | service_a | Health check passed
2026-03-18 09:19:53 | INFO | db_service | Request completed in 120ms
2026-03-18 09:19:53 | WARN | service_a | Retry attempt 2
2026-03-18 09:19:54 | ERROR | db_service | Database unavailable
2026-03-18 09:19:55 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:19:55 | ERROR | service_b | Timeout occurred
2026-03-18 09:19:55 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:19:57 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:19:59 | INFO | service_c | Health check passed
2026-03-18 09:20:00 | INFO | service_c | Request completed in 120ms
2026-03-18 09:20:01 | INFO | service_b | Request completed in 120ms
2026-03-18 09:20:03 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:20:05 | INFO | service_a | Health check passed
2026-03-18 09:20:05 | INFO | service_b | Connection pool size: 10
2026-03-18 09:20:07 | WARN | db_service | Slow query detected: 320ms
2026-03-18 09:20:08 | WARN | db_service | Retry attempt 1
2026-03-18 09:20:09 | WARN | auth_service | Retry attempt 2
2026-03-18 09:20:09 | INFO | service_b | User login successful
2026-03-18 09:20:09 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:20:11 | INFO | service_c | Request completed in 85ms
2026-03-18 09:20:11 | ERROR | service_c | Database unavailable
2026-03-18 09:20:11 | INFO | service_b | Config reloaded
2026-03-18 09:20:12 | INFO | service_b | User login successful
2026-03-18 09:20:12 | INFO | db_service | User login successful
2026-03-18 09:20:14 | INFO | service_b | Connection pool size: 10
2026-03-18 09:20:16 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:20:17 | INFO | db_service | User login successful
2026-03-18 09:20:19 | INFO | service_a | Connection pool size: 10
2026-03-18 09:20:21 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:20:22 | INFO | db_service | Config reloaded
2026-03-18 09:20:23 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:20:25 | INFO | db_service | Health check passed
2026-03-18 09:20:25 | WARN | service_a | High memory usage: 82%
2026-03-18 09:20:26 | INFO | service_b | Request completed in 85ms
2026-03-18 09:20:28 | INFO | auth_service | Health check passed
2026-03-18 09:20:28 | WARN | auth_service | Retry attempt 2
2026-03-18 09:20:29 | ERROR | service_c | Timeout occurred
2026-03-18 09:20:30 | INFO | db_service | Config reloaded
2026-03-18 09:20:31 | WARN | service_a | Retry attempt 2
2026-03-18 09:20:32 | INFO | service_a | Connection pool size: 10
2026-03-18 09:20:33 | ERROR | auth_service | Connection refused
2026-03-18 09:20:34 | INFO | service_c | Request completed in 120ms
2026-03-18 09:20:35 | ERROR | service_c | Timeout occurred
2026-03-18 09:20:36 | ERROR | service_c | Null pointer exception
2026-03-18 09:20:36 | INFO | service_b | Request completed in 85ms
2026-03-18 09:20:36 | INFO | service_c | Request completed in 85ms
2026-03-18 09:20:38 | WARN | db_service | Slow query detected: 320ms
